state,lga,ward,zone,health_facility_full_name,geo_coordinate,latitude,longitude,altitude,is_operational,alternate_facility_name_details,facility_type
BENUE,GUMA,NYIEV,NORTH CENTRAL,Ukohol Primary Health Centre,SRID=4326;POINT (8.5552112 8.0352794),8.0352794,8.555211199999999,112.291,True,,PHC (Primary Health Centre)
BENUE,GUMA,MBABAI,NORTH CENTRAL,Undoor Primary Health Centre,SRID=4326;POINT (8.6493495 8.0147146),8.0147146,8.6493495,184.51538090000003,False,,
BENUE,GUMA,MBAWA,NORTH CENTRAL,Usaambe Primary Health Centre,SRID=4326;POINT (8.6108117 7.9439573),7.9439573,8.6108117,263.1000061,True,,PHC (Primary Health Centre)
BENUE,GUMA,NYIEV,NORTH CENTRAL,Yelewata Basic Health Centre,SRID=4326;POINT (8.5913954 8.1572753),8.1572753,8.5913954,176.017,True,PHC Yelewata,PHC (Primary Health Centre)
BENUE,GUMA,MBADWEM,NORTH CENTRAL,Umenger Primary Health Centre,SRID=4326;POINT (8.755549599999998 7.986802299999994),7.9868023,8.7555496,169.8752092,False,,PHC (Primary Health Centre)
BENUE,GWER EAST,IKYOGBAJIR,NORTH CENTRAL,Ukyari Primary Health Centre,SRID=4326;POINT (8.3461861 7.1850955),7.1850955,8.346186099999999,127.598,False,,Health Clinic
BENUE,GWER EAST,SHOUGH,NORTH CENTRAL,Chihichan Primary Health Centre,SRID=4326;POINT (8.6406836 7.5262581),7.526258099999999,8.6406836,194.037,False,,Health Clinic
BENUE,GWER EAST,MBALOM,NORTH CENTRAL,Paka Primary Health Centre,SRID=4326;POINT (8.3945979 7.4552911),7.455291099999999,8.3945979,157.63299999999998,False,,Health Clinic
BENUE,GWER EAST,GBEMACHA,NORTH CENTRAL,Adetsav Primary Health Centre,SRID=4326;POINT (8.6910766 7.6225052),7.6225052,8.6910766,110.074,False,,Health Clinic
BENUE,GWER EAST,MBASOMBO,NORTH CENTRAL,Ikpayongo Primary Health Centre,SRID=4326;POINT (8.5970982 7.5729604),7.5729604,8.5970982,225.611,False,,Health Clinic
BENUE,GWER EAST,IKWE,NORTH CENTRAL,Igbor Primary Health Centre,SRID=4326;POINT (8.6118863 7.4539127),7.453912700000001,8.611886300000002,1261.139,False,,Health Clinic
BENUE,GWER EAST,UGEE,NORTH CENTRAL,Tse-Biaga Primary Health Centre,SRID=4326;POINT (8.2984225 7.3613007),7.3613007,8.298422500000001,128.085,False,,Health Clinic
BENUE,GWER EAST,AKPACH'AYI,NORTH CENTRAL,Akpachai Primary Health Centre,SRID=4326;POINT (8.4214446 7.1231226),7.123122599999999,8.4214446,107.412,False,,Health Clinic
BENUE,GWER EAST,MBALAV,NORTH CENTRAL,Aliade Comprehensive Health Centre,SRID=4326;POINT (8.4848754 7.2975841),7.2975841,8.4848754,201.824,False,,CHC (Comprehensive Health Centre)
BENUE,GWER EAST,MBAIKYAAN,NORTH CENTRAL,Taraku Primary Health Centre,SRID=4326;POINT (8.2589884 7.2573343),7.257334299999999,8.2589884,78.721,False,,Health Clinic
BENUE,GWER EAST,MBABUR,NORTH CENTRAL,Usar Primary Health Centre,SRID=4326;POINT (8.5124475 7.3611404),7.361140400000001,8.5124475,210.217,False,,Health Clinic
BENUE,GWER EAST,IKYONOV,NORTH CENTRAL,Ashina Primary Health Centre,SRID=4326;POINT (8.4368149 7.2870253),7.2870253,8.4368149,172.493,False,,Health Clinic
BENUE,GWER EAST,MBAYOM,NORTH CENTRAL,Gbache Primary Health Centre,SRID=4326;POINT (8.4040667 7.2625055),7.2625055,8.4040667,176.595,False,,Health Clinic
BENUE,GWER EAST,MBALOM,NORTH CENTRAL,Agana Primary Health Centre,SRID=4326;POINT (8.4600174 7.5542411),7.5542411,8.4600174,114.4,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,MBABUR,NORTH CENTRAL,Ahumbe Primary Health Centre,SRID=4326;POINT (8.5572325 7.353429),7.353428999999999,8.5572325,238.0,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,MBALOM,NORTH CENTRAL,Ayar Primary Health Centre,SRID=4326;POINT (8.4410583 7.49908),7.49908,8.441058300000002,177.4,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,GEE,NORTH CENTRAL,Dekosun Primary Health Centre,SRID=4326;POINT (8.4314432 7.1866657),7.186665700000001,8.431443199999999,122.8,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,MBABUR,NORTH CENTRAL,Gyungu Primary Health Centre,SRID=4326;POINT (8.4940987 7.3704428),7.3704428,8.494098699999999,189.4,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,UGEE,NORTH CENTRAL,Howe Primary Health Centre,SRID=4326;POINT (8.3622643 7.2868623),7.286862299999999,8.3622643,189.0,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,MBALOM,NORTH CENTRAL,Hundu Primary Health Centre,SRID=4326;POINT (8.435962 7.4568686),7.4568686,8.435962,169.3,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,UGEE,NORTH CENTRAL,Kuegh Primary Health Centre,SRID=4326;POINT (8.3725502 7.3816402),7.3816402000000005,8.372550200000001,160.9,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,MBAIKYAAN,NORTH CENTRAL,Kimbir Primary Health Centre,SRID=4326;POINT (8.2467133 7.2323849),7.2323849000000004,8.2467133,143.0,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,IKYONOV,NORTH CENTRAL,Mbamune Primary Health Centre,SRID=4326;POINT (8.4536843 7.2492455),7.2492455,8.4536843,132.2,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,IKYONOV,NORTH CENTRAL,Nzua Primary Health Centre,SRID=4326;POINT (8.4470834 7.3299479),7.3299479000000005,8.4470834,179.6,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,IKWE,NORTH CENTRAL,Shanna Primary Health Centre,SRID=4326;POINT (8.50531 7.444415),7.444414999999999,8.50531,145.6,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,GBEMACHA,NORTH CENTRAL,Tse Aje Primary Health Centre,SRID=4326;POINT (8.63671 7.6311283),7.631128299999999,8.63671,182.1,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,MBALOM,NORTH CENTRAL,Tseenev Primary Health Centre,SRID=4326;POINT (8.4972783 7.48855),7.48855,8.497278300000001,152.5,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,GBEMACHA,NORTH CENTRAL,Tswardyugh Primary Health Centre,SRID=4326;POINT (8.64225 7.659065),7.659064999999999,8.64225,169.1,False,,
BENUE,GWER EAST,IKWE,NORTH CENTRAL,Tyough Gyura Primary Health Centre,SRID=4326;POINT (8.4992483 7.409575),7.409575,8.499248300000001,144.1,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,IKYOGBAJIR,NORTH CENTRAL,Tomatar Primary Health Centre,SRID=4326;POINT (8.3215067 7.22141),7.2214100000000006,8.321506699999999,101.5,False,,
BENUE,GWER EAST,GEE,NORTH CENTRAL,Ullam Primary Health Centre,SRID=4326;POINT (8.500775 7.1545116),7.154511599999999,8.500775,159.8,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,IKWE,NORTH CENTRAL,Uva Primary Health Centre,SRID=4326;POINT (8.5380798 7.4161591),7.4161591,8.5380798,115.6,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,MBAIKYAAN,NORTH CENTRAL,Ugen Primary Health Centre,SRID=4326;POINT (8.3119767 7.1948367),7.1948367,8.3119767,102.2,True,,PHC (Primary Health Centre)
BENUE,GWER EAST,MBASOMBO,NORTH CENTRAL,Saint Greogry Mission Clinic,SRID=4326;POINT (8.6003768 7.5751439),7.5751439,8.600376800000001,234.9,True,,CHC (Comprehensive Health Centre)
BENUE,GWER EAST,GEE,NORTH CENTRAL,Kyon Primary Health Centre,SRID=4326;POINT (8.449650899999998 7.2267715000000035),7.2267715,8.4496509,138.02,False,,Health Clinic
BENUE,GWER WEST,AVIHIJIME,NORTH CENTRAL,Jor Maternal And Child Health,SRID=4326;POINT (8.1974781 7.57293),7.57293,8.1974781,155.5,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,MBAPUPUU/TSWAREV,NORTH CENTRAL,Mbapupuu Primary Health Centre,SRID=4326;POINT (8.1327746 7.7189952),7.7189952,8.1327746,21.2,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,SAGHEV/UKUSU,NORTH CENTRAL,Jimba Primary Health Centre,SRID=4326;POINT (8.3364488 7.6328612),7.632861200000001,8.3364488,59.2,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,SENGEV/YENGEV,NORTH CENTRAL,Mbashija Primary Health Centre,SRID=4326;POINT (8.33345 7.5211233),7.521123299999999,8.33345,111.3,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,ITYOUGHATEE/INJAHA,NORTH CENTRAL,Mbier Primary Health Centre,SRID=4326;POINT (8.2239732 7.5917898),7.5917898,8.2239732,154.5,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,GBAANGE/TONGOV,NORTH CENTRAL,Tongov Primary Health Centre,SRID=4326;POINT (8.1971138 7.588539),7.588539,8.197113799999999,173.5,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,TSAMBE/MBESEV,NORTH CENTRAL,Onovmbaaondo Primary Health Centre,SRID=4326;POINT (8.2347805 7.5217174),7.5217174,8.2347805,165.9,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,IKYAGHEV,NORTH CENTRAL,Naka Comprehensive Health Centre,SRID=4326;POINT (8.2073405 7.5812184),7.581218400000001,8.207340499999999,138.2,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,MERKYEN,NORTH CENTRAL,Kwashon Primary Health Centre,SRID=4326;POINT (8.3975433 7.5780383),7.5780383,8.3975433,399.1,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,MBABUANDE,NORTH CENTRAL,Mbaakem Primary Health Centre,SRID=4326;POINT (8.1965218 7.5780583),7.5780582999999995,8.1965218,158.9,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,MBALOSU,NORTH CENTRAL,Clinic,SRID=4326;POINT (8.19447 7.5632933),7.563293300000001,8.194469999999999,179.1,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,SENGEV,NORTH CENTRAL,Psp Abian Primary Health Centre,SRID=4326;POINT (8.1456777 7.7166946),7.716694599999999,8.1456777,152.6,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,MBACHOHON,NORTH CENTRAL,Eec Agagbe Primary Health Centre,SRID=4326;POINT (8.1440944 7.7133616),7.7133616,8.1440944,138.5,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,TIJIME,NORTH CENTRAL,Aondona Primary Health Centre,SRID=4326;POINT (8.2208752 7.3959534),7.3959534,8.2208752,147.2,False,,PHC (Primary Health Centre)
BENUE,GWER WEST,MBANYAMSHI,NORTH CENTRAL,Nyamshi Primary Health Centre,SRID=4326;POINT (8.4319205 7.6257259),7.625725900000001,8.4319205,93.1,False,Aba PHC,PHC (Primary Health Centre)
BENUE,GWER WEST,SAGHEV/UKUSU,NORTH CENTRAL,Afogba Primary Health Centre,SRID=4326;POINT (8.1975819 7.585038),7.585038000000001,8.197581900000001,185.2,True,,Health Clinic
BENUE,GWER WEST,MBAPUPUU/TSWAREV,NORTH CENTRAL,Agbaja Primary Health Centre,SRID=4326;POINT (8.1346263 7.7141343),7.7141342999999996,8.134626299999999,126.2,True,PHC Tswarev,PHC (Primary Health Centre)
BENUE,GWER WEST,TSAMBE/MBESEV,NORTH CENTRAL,Akume Primary Health Centre,SRID=4326;POINT (8.2016533 7.5760417),7.5760417,8.2016533,187.1,True,,Health Clinic
BENUE,GWER WEST,IKYAGHEV,NORTH CENTRAL,Atukpu Nkst Clinic,SRID=4326;POINT (8.195545 7.5528567),7.5528566999999995,8.195545,167.1,True,,Health Clinic
BENUE,GWER WEST,MBANYAMSHI,NORTH CENTRAL,Algon Ormin Primary Health Centre,SRID=4326;POINT (8.4596822 7.6372448),7.6372448,8.459682199999998,111.0,False,,
BENUE,GWER WEST,ITYOUGHATEE/INJAHA,NORTH CENTRAL,Gidan Pepa Health Centre,SRID=4326;POINT (8.2015233 7.59071),7.5907100000000005,8.2015233,14.4,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,SENGEV/YENGEV,NORTH CENTRAL,Gods Mbaagav Primary Health Centre,SRID=4326;POINT (8.2036967 7.6007467),7.6007467,8.2036967,105.1,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,MERKYEN,NORTH CENTRAL,Kula Primary Health Centre,SRID=4326;POINT (5.194455 0.0009667),0.0009667,5.1944550000000005,673708.7,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,ITYOUGHATEE/INJAHA,NORTH CENTRAL,New Nigeria Health Centre,SRID=4326;POINT (8.2035583 7.5898226),7.5898226,8.2035583,167.6,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,AVIHIJIME,NORTH CENTRAL,Achu Primary Health Centre,SRID=4326;POINT (8.2048194 7.5796953),7.579695299999999,8.2048194,164.1,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,SAGHEV/UKUSU,NORTH CENTRAL,Adaa Primary Health Centre,SRID=4326;POINT (8.1960367 7.59255),7.59255,8.1960367,173.5,True,Ukusu PHC,PHC (Primary Health Centre)
BENUE,GWER WEST,SENGEV/YENGEV,NORTH CENTRAL,Agbo Primary Health Centre,SRID=4326;POINT (8.2126737 7.579495),7.579495,8.212673700000002,169.7,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,TIJIME,NORTH CENTRAL,Kotiakpoughul Primary Health Centre,SRID=4326;POINT (8.1854533 7.5037333),7.5037332999999995,8.185453299999999,173.6,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,MBABUANDE,NORTH CENTRAL,Kpelan Primary Health Centre,SRID=4326;POINT (8.202733 7.5968986),7.596898599999999,8.202733,212.5,True,,Health Clinic
BENUE,GWER WEST,SENGEV,NORTH CENTRAL,Kunav Primary Health Centre,SRID=4326;POINT (8.1444484 7.7169004),7.7169004,8.1444484,111.7,True,,Health Clinic
BENUE,GWER WEST,AVIHIJIME,NORTH CENTRAL,Mbagwa Primary Health Centre,SRID=4326;POINT (8.201955 7.5767533),7.5767533,8.201955,181.9,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,AVIHIJIME,NORTH CENTRAL,Mbaiywar Primary Health Centre,SRID=4326;POINT (8.205709 7.5915704),7.5915704,8.205708999999999,194.7,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,TIJIME,NORTH CENTRAL,Nyadafa Primary Health Centre,SRID=4326;POINT (8.2088368 7.5831333),7.5831333,8.2088368,155.0,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,TSAMBE/MBESEV,NORTH CENTRAL,Orawe Primary Health Centre,SRID=4326;POINT (8.1975895 7.5694891),7.5694891,8.197589500000001,169.6,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,GBAANGE/TONGOV,NORTH CENTRAL,Ugende Primary Health Centre,SRID=4326;POINT (8.1972072 7.5885206),7.588520599999999,8.1972072,161.0,True,,Health Clinic
BENUE,GWER WEST,MBAPA,NORTH CENTRAL,Ukyongo Primary Health Centre,SRID=4326;POINT (8.2100851 7.577555),7.577555,8.210085099999999,177.1,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,MBACHOHON,NORTH CENTRAL,St Francis Xavir Primary Health Centre,SRID=4326;POINT (8.1433817 7.7127267),7.712726700000001,8.143381699999999,159.5,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,TIJIME,NORTH CENTRAL,St. Veronica Primary Aondona Health Clinic,SRID=4326;POINT (8.2236617 7.3976471),7.3976470999999995,8.2236617,171.6,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,MBABUANDE,NORTH CENTRAL,Tse-Agbe Primary Health Centre,SRID=4326;POINT (8.204605 7.5813067),7.5813067,8.204605,193.9,True,,Health Clinic
BENUE,GWER WEST,TIJIME,NORTH CENTRAL,Tse-Ato Primary Health Centre,SRID=4326;POINT (8.2197617 7.59092),7.59092,8.2197617,163.6,True,,PHC (Primary Health Centre)
BENUE,GWER WEST,TSAMBE/MBESEV,NORTH CENTRAL,Yogbo Primary Health Centre,SRID=4326;POINT (8.2040917 7.5731054),7.5731054,8.2040917,171.7,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IKURAV TIEV II,NORTH CENTRAL,Joo-Mbatyough Primary Health Centre,SRID=4326;POINT (9.2927989 7.2690498),7.2690497999999995,9.2927989,209.255,False,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MBAJIR,NORTH CENTRAL,Whs Sai Primary Health Centre,SRID=4326;POINT (9.8992219 7.5704426),7.570442599999999,9.8992219,189.446,False,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IWAR(TONGOV) I,NORTH CENTRAL,Amaafu Primary Health Centre,SRID=4326;POINT (9.4525752 7.3078441),7.307844099999999,9.4525752,128.392,False,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,UTANGE,NORTH CENTRAL,Tordonga Primary Health Centre,SRID=4326;POINT (9.623565 7.2313066),7.231306599999999,9.623565,212.048,False,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,TOWNSHIP,NORTH CENTRAL,Township Primary Health Centre,SRID=4326;POINT (9.275375 7.160595),7.160595,9.275375,-17.3,False,Unicef,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IKURAV TIEV I,NORTH CENTRAL,Ayua Primary Health Centre,SRID=4326;POINT (9.4161242 7.273179),7.273178999999999,9.4161242,63.6,False,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MBAYONGO,NORTH CENTRAL,Nagu Primary Health Centre,SRID=4326;POINT (9.73068 7.2376883),7.2376883,9.73068,324.2,False,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MBATULA/MBEREV,NORTH CENTRAL,Whs Agu Primary Health Centre,SRID=4326;POINT (9.8982208 7.4940126),7.494012599999999,9.8982208,150.8,False,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,TIIR(TONGOV II),NORTH CENTRAL,Gbor Comprehensive Health Centre,SRID=4326;POINT (9.4840228 7.369691),7.369691,9.4840228,143.57,False,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,YOOYO,NORTH CENTRAL,Tacha Primary Health Centre,SRID=4326;POINT (9.6378601 7.229754),7.229754,9.6378601,201.729,False,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MBACHER,NORTH CENTRAL,Ikpaukur Primary Health Centre,SRID=4326;POINT (9.5268785 7.2438601),7.243860099999999,9.5268785,231.4,False,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MICHIHE,NORTH CENTRAL,Abaji Primary Health Centre,SRID=4326;POINT (9.4673248 7.180594),7.180594,9.4673248,193.908,False,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IKURAV TIEV I,NORTH CENTRAL,Nkst Anber Health Centre,SRID=4326;POINT (9.3782836 7.2382072),7.2382072,9.3782836,175.6730957,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MBACHER,NORTH CENTRAL,Nkst Harga Health Centre,SRID=4326;POINT (9.5709701 7.2158512),7.2158512,9.5709701,210.0,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MBAJIR,NORTH CENTRAL,Nkst Sai Hospital,SRID=4326;POINT (9.9040885 7.5738884),7.5738884,9.9040885,196.8,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MICHIHE,NORTH CENTRAL,Abah Primary Health Centre,SRID=4326;POINT (9.389395 7.1225967),7.122596700000001,9.389395,198.5,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MBAJIR,NORTH CENTRAL,Abako Primary Health Centre,SRID=4326;POINT (9.904658 7.6225285),7.6225285000000005,9.904658,265.9,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IKURAV TIEV I,NORTH CENTRAL,Afaakaa Primary Health Centre,SRID=4326;POINT (9.3703001 7.3014981),7.3014981,9.3703001,149.7278442,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IWAR(TONGOV) I,NORTH CENTRAL,Akugh Primary Health Centre,SRID=4326;POINT (9.4748437 7.3452974),7.3452974,9.4748437,148.81256100000002,False,,
BENUE,KATSINA ALA,TIIR(TONGOV II),NORTH CENTRAL,Adikpo Primary Health Centre,SRID=4326;POINT (9.4733148 7.4295321),7.429532099999999,9.4733148,191.90649409999997,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,TIIR(TONGOV II),NORTH CENTRAL,Bwaja (Hembafan) Primary Health Centre,SRID=4326;POINT (9.5690043 7.4673324),7.467332400000001,9.569004300000001,227.1752319,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MBAYONGO,NORTH CENTRAL,Gbise Primary Health Centre,SRID=4326;POINT (9.7651088 7.248469),7.248469,9.7651088,138.06,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IKURAV TIEV I,NORTH CENTRAL,Ikowe Primary Health Centre,SRID=4326;POINT (9.3660055 7.2269857),7.2269857,9.3660055,216.97155759999998,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,TOWNSHIP,NORTH CENTRAL,Mbaagerabul (Hiitom) Primary Health Centre,SRID=4326;POINT (9.3271374 7.1247019),7.1247019,9.327137400000002,177.6,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IWAR(TONGOV) I,NORTH CENTRAL,Mbajiir Primary Health Centre,SRID=4326;POINT (9.5116796 7.4962397),7.496239699999999,9.5116796,235.0863037,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IKURAV TIEV II,NORTH CENTRAL,Mbasar Primary Health Centre,SRID=4326;POINT (9.2866522 7.2280309),7.228030900000001,9.286652199999999,175.6,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,TIIR(TONGOV II),NORTH CENTRAL,Mbaton Primary Health Centre,SRID=4326;POINT (9.5443739 7.4504311),7.4504311,9.5443739,186.6333008,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MBATULA/MBEREV,NORTH CENTRAL,Mbatyula Primary Health Centre,SRID=4326;POINT (9.8984174 7.4939036),7.493903599999999,9.8984174,156.5,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IKURAV TIEV I,NORTH CENTRAL,Ndele Primary Health Centre,SRID=4326;POINT (9.4206 7.2319305),7.231930499999999,9.4206,176.5214844,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IWAR(TONGOV) I,NORTH CENTRAL,Numbeve Primary Health Centre,SRID=4326;POINT (9.4244803 7.4447574),7.444757400000001,9.4244803,175.32849119999997,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,UTANGE,NORTH CENTRAL,Nyitar Primary Health Centre,SRID=4326;POINT (9.6488267 7.2345725),7.2345725000000005,9.648826699999999,203.1,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IKURAV TIEV I,NORTH CENTRAL,Soho Primary Health Centre,SRID=4326;POINT (9.3554486 7.3227401),7.3227401,9.355448599999999,170.07293700000002,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MICHIHE,NORTH CENTRAL,Tavachan Primary Health Centre,SRID=4326;POINT (9.3753675 7.1634999),7.1634999000000015,9.3753675,197.0,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,YOOYO,NORTH CENTRAL,Tion Kwase Primary Health Centre,SRID=4326;POINT (9.6123167 7.1605567),7.1605567,9.6123167,224.9,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,TIIR(TONGOV II),NORTH CENTRAL,Tse Makar Primary Health Centre,SRID=4326;POINT (9.5037287 7.391511),7.391511,9.5037287,164.8986206,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,TIIR(TONGOV II),NORTH CENTRAL,Tyogbenda Udende Primary Health Centre,SRID=4326;POINT (9.4181714 7.371912),7.371911999999999,9.4181714,208.8588867,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,MICHIHE,NORTH CENTRAL,Ucha Primary Health Centre,SRID=4326;POINT (9.5210842 7.1956554),7.195655400000001,9.521084199999999,226.9,True,,CHC (Comprehensive Health Centre)
BENUE,KATSINA ALA,IWAR(TONGOV) I,NORTH CENTRAL,Une Primary Health Centre,SRID=4326;POINT (9.5312177 7.4992205),7.4992205,9.5312177,204.48040769999997,True,,PHC (Primary Health Centre)
BENUE,KATSINA ALA,IKURAV TIEV I,NORTH CENTRAL,Takor Health Post,SRID=4326;POINT (9.3302313 7.3024775),7.302477499999999,9.330231300000001,162.7,True,,Health Post
BENUE,KONSHISHA,MBAKE,NORTH CENTRAL,Korinya Primary Health Centre,SRID=4326;POINT (8.9178259 6.9122337),6.9122337,8.9178259,183.838501,False,,BHC (Basic Health Centre)
BENUE,KONSHISHA,MBANOR,NORTH CENTRAL,Jirgba Primary Health Centre,SRID=4326;POINT (8.8986606 7.0099966),7.0099966,8.8986606,154.7202148,False,,BHC (Basic Health Centre)
BENUE,KONSHISHA,MBATSEN,NORTH CENTRAL,Amua Primary Health Centre,SRID=4326;POINT (8.7882013 6.9957616),6.9957616,8.7882013,140.6130371,False,,BHC (Basic Health Centre)
BENUE,KONSHISHA,MBATSEN,NORTH CENTRAL,Bonta Primary Health Centre,SRID=4326;POINT (8.4712381 7.0429448),7.042944800000001,8.471238099999999,170.1921387,False,FSP,BHC (Basic Health Centre)
BENUE,KONSHISHA,MBATEM,NORTH CENTRAL,Tse-Agberagba Comprehensive Health Centre,SRID=4326;POINT (8.6740616 7.0685084),7.068508400000001,8.6740616,138.49249269999999,False,,BHC (Basic Health Centre)
BENUE,KONSHISHA,MBAIWARNYAM,NORTH CENTRAL,Agidi Primary Health Centre,SRID=4326;POINT (8.5350598 7.2009986),7.200998599999999,8.5350598,203.41137700000002,False,,BHC (Basic Health Centre)
BENUE,KONSHISHA,MBAVAA,NORTH CENTRAL,Akputu Primary Health Centre,SRID=4326;POINT (8.7286208 6.9568185),6.9568185,8.728620800000002,160.9115601,False,,BHC (Basic Health Centre)
BENUE,KONSHISHA,IKYURAV/MBATWER,NORTH CENTRAL,Dio Primary Health Centre,SRID=4326;POINT (8.611717 7.0081578),7.008157799999999,8.611717,118.91412350000002,False,,BHC (Basic Health Centre)
BENUE,KONSHISHA,MBAIKYASE,NORTH CENTRAL,Tyoate Primary Health Centre,SRID=4326;POINT (8.6746112 7.1768084),7.1768084000000005,8.6746112,130.9986572,False,,BHC (Basic Health Centre)
BENUE,KONSHISHA,MBAWAR,NORTH CENTRAL,Igbughul Primary Health Centre,SRID=4326;POINT (8.8552869 6.9425518),6.9425517999999995,8.855286900000001,149.1707764,False,,BHC (Basic Health Centre)
BENUE,KONSHISHA,MBAYEGH/MBAIKYER,NORTH CENTRAL,Ubwa Primary Health Centre,SRID=4326;POINT (8.9179724 6.8735397),6.873539699999999,8.9179724,88.11260986,False,,BHC (Basic Health Centre)
BENUE,KONSHISHA,MBANOR,NORTH CENTRAL,Adyorough Health Centre,SRID=4326;POINT (8.9013187 6.958417),6.958417,8.9013187,162.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBATSEN,NORTH CENTRAL,Adamgba Primary Health Centre,SRID=4326;POINT (8.7833561 7.0689749),7.0689749000000015,8.7833561,144.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAIKYASE,NORTH CENTRAL,Anyiranya Community Health Clinic,SRID=4326;POINT (8.5974032 7.1861125),7.1861125,8.597403199999999,143.5,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAIKYASE,NORTH CENTRAL,Jov-Kyudan Comprehensive Health Centre,SRID=4326;POINT (8.5947129 7.2993329),7.2993329,8.5947129,214.0,True,,PHC (Primary Health Centre)
